priority_rank,risk_score,risk_score_100,risk_band,risk_percentile_group,recommended_action,actual_fraud,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,policy_duration_days,claim_to_premium_ratio,injury_claim_ratio,property_claim_ratio,vehicle_claim_ratio,is_night_incident,multi_vehicle_flag
898,0.02449392187239198,2.45,Low,Low,Monitor,0,254,45,IL,250/500,500,1083.64,0,MALE,JD,other-service,paintball,husband,59800,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NC,Columbus,19,3,YES,0,0,,79680,13280,13280,53120,BMW,3 Series,2004,4181,73.52995459746779,0.1666666666666666,0.1666666666666666,0.6666666666666666,0,1
899,0.023936223432937102,2.39,Low,Low,Monitor,0,208,36,IL,250/500,500,1153.49,0,MALE,Associate,craft-repair,base-jumping,other-relative,0,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,Arlington,16,3,YES,1,0,YES,50500,10100,5050,35350,Accura,TL,2004,5362,43.78018014893931,0.2,0.1,0.7,0,1
900,0.023564089066542452,2.36,Low,Low,Monitor,0,137,31,OH,250/500,2000,1340.43,0,MALE,High School,exec-managerial,paintball,husband,52700,-40600,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NC,Arlington,6,3,NO,1,2,NO,50800,10160,10160,30480,Accura,MDX,2005,7435,37.89828637079146,0.2,0.2,0.6,0,1
901,0.023531405568438676,2.35,Low,Low,Monitor,0,64,30,IL,250/500,2000,1681.01,0,MALE,JD,protective-serv,base-jumping,own-child,0,-51100,Parked Car,,Minor Damage,,SC,Riverwood,16,1,NO,2,1,NO,4900,490,1470,2940,Jeep,Wrangler,2015,8542,2.914914247981868,0.1,0.3,0.6,0,0
902,0.023273549030345328,2.33,Low,Low,Monitor,0,456,60,OH,250/500,1000,766.19,0,FEMALE,Associate,sales,kayaking,husband,0,0,Parked Car,,Minor Damage,Police,WV,Columbus,6,1,,0,3,,5060,460,920,3680,Mercedes,E400,2007,6681,6.6041060311411,0.0909090909090909,0.1818181818181818,0.7272727272727273,0,0
903,0.023153515680493716,2.32,Low,Low,Monitor,0,20,21,OH,250/500,1000,1390.29,0,FEMALE,Masters,priv-house-serv,polo,other-relative,0,-41200,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,PA,Northbrook,14,1,NO,0,0,,62900,12580,6290,44030,Accura,MDX,2006,3636,45.24235950772861,0.2,0.1,0.7,0,0
904,0.02307883362890341,2.31,Low,Low,Monitor,0,425,53,OH,250/500,2000,912.29,0,FEMALE,High School,priv-house-serv,paintball,husband,42900,-39100,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbend,17,3,,1,2,,97080,16180,16180,64720,Saab,92x,2005,8987,106.413530785167,0.1666666666666666,0.1666666666666666,0.6666666666666666,0,1
905,0.02298681868293833,2.3,Low,Low,Monitor,0,41,33,OH,250/500,500,1294.41,0,MALE,High School,transport-moving,sleeping,husband,0,0,Vehicle Theft,,Minor Damage,,NC,Arlington,8,1,YES,0,0,,8970,1380,1380,6210,Dodge,Neon,2011,1611,6.92979813196746,0.1538461538461538,0.1538461538461538,0.6923076923076923,0,0
906,0.022975324774214698,2.3,Low,Low,Monitor,0,88,30,IN,100/300,1000,1437.88,0,FEMALE,College,transport-moving,reading,husband,42800,-51200,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,Northbrook,3,1,NO,2,0,YES,56000,14000,0,42000,Chevrolet,Malibu,2003,8239,38.94622638885025,0.25,0.0,0.75,1,0
907,0.02285798253080906,2.29,Low,Low,Monitor,0,112,32,OH,500/1000,1000,1238.92,0,MALE,Associate,other-service,base-jumping,other-relative,57800,-53700,Parked Car,,Trivial Damage,,NY,Arlington,4,1,,0,2,,5060,460,920,3680,Honda,CRV,2012,5531,4.08420236980596,0.0909090909090909,0.1818181818181818,0.7272727272727273,1,0
908,0.022606713134024244,2.26,Low,Low,Monitor,0,153,34,IL,250/500,500,991.39,0,MALE,High School,tech-support,paintball,other-relative,45600,-61400,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Springfield,0,3,,1,0,NO,77770,14140,14140,49490,Nissan,Pathfinder,2000,7670,78.44541502335106,0.1818181818181818,0.1818181818181818,0.6363636363636364,1,1
909,0.022535943243010684,2.25,Low,Low,Monitor,0,128,35,IN,500/1000,500,1366.6,0,FEMALE,MD,machine-op-inspct,kayaking,other-relative,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,10,3,,2,1,NO,88220,16040,16040,56140,Chevrolet,Malibu,2008,3815,64.55436850578077,0.1818181818181818,0.1818181818181818,0.6363636363636364,0,1
910,0.02223529776589108,2.22,Low,Low,Monitor,0,137,34,IN,250/500,1000,1333.35,0,MALE,PhD,prof-specialty,board-games,husband,0,-77000,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,0,3,,0,0,,78650,21450,7150,50050,Nissan,Pathfinder,2012,5336,58.986762665466685,0.2727272727272727,0.0909090909090909,0.6363636363636364,1,1
911,0.02207825015489823,2.21,Low,Low,Monitor,0,64,28,IL,500/1000,1000,1468.82,0,MALE,JD,handlers-cleaners,skydiving,other-relative,56800,-51800,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,Riverwood,9,3,NO,2,1,NO,60000,5000,10000,45000,Honda,Accord,1997,8497,40.849116978254656,0.0833333333333333,0.1666666666666666,0.75,0,1
912,0.021810978512496946,2.18,Low,Low,Monitor,0,271,40,IL,100/300,1000,1251.65,0,FEMALE,Associate,other-service,camping,wife,71200,0,Parked Car,,Minor Damage,,NY,Hillsdale,6,1,NO,0,0,NO,3080,560,280,2240,Audi,A3,2012,7014,2.4607518076139496,0.1818181818181818,0.0909090909090909,0.7272727272727273,0,0
913,0.021789781834988666,2.18,Low,Low,Monitor,0,398,53,IL,100/300,2000,1396.43,0,FEMALE,Associate,priv-house-serv,base-jumping,unmarried,21500,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,WV,Hillsdale,16,1,YES,2,1,,47430,5270,5270,36890,Toyota,Camry,2000,8806,33.96518264431443,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0
914,0.021630493160409492,2.16,Low,Low,Monitor,0,194,34,IL,100/300,500,1429.96,0,FEMALE,JD,protective-serv,board-games,husband,67800,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Northbend,11,3,NO,1,2,YES,57200,11440,5720,40040,Toyota,Camry,2005,8611,40.00111891241713,0.2,0.1,0.7,0,1
915,0.021599434224187194,2.16,Low,Low,Monitor,0,108,29,IN,500/1000,1000,1337.92,0,FEMALE,PhD,armed-forces,bungie-jumping,not-in-family,71400,0,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,WV,Columbus,4,3,NO,2,2,YES,61380,11160,5580,44640,Suburu,Legacy,2012,2638,45.87718249222674,0.1818181818181818,0.0909090909090909,0.7272727272727273,1,1
916,0.021465976551713402,2.15,Low,Low,Monitor,0,289,43,OH,500/1000,1000,1387.51,0,FEMALE,Associate,sales,base-jumping,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,Riverwood,19,3,YES,1,3,,68580,7620,7620,53340,Jeep,Wrangler,2010,4404,49.42667079876902,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,1
917,0.021304133809098593,2.13,Low,Low,Monitor,0,57,25,IL,500/1000,2000,1143.06,0,FEMALE,Masters,tech-support,dancing,own-child,63100,-54100,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,VA,Riverwood,0,3,NO,0,1,YES,72900,14580,14580,43740,Nissan,Maxima,2010,6936,63.77617972809826,0.2,0.2,0.6,1,1
918,0.021271966741575554,2.13,Low,Low,Monitor,0,398,55,OH,250/500,500,862.19,0,MALE,High School,adm-clerical,movies,unmarried,69400,0,Vehicle Theft,,Trivial Damage,Police,SC,Northbend,7,1,,2,3,,6600,600,1200,4800,Accura,MDX,2012,9040,7.654925248495111,0.0909090909090909,0.1818181818181818,0.7272727272727273,0,0
919,0.021217541195364238,2.12,Low,Low,Monitor,0,96,27,IL,100/300,1000,1631.1,0,FEMALE,High School,priv-house-serv,exercise,wife,0,0,Parked Car,,Trivial Damage,Police,WV,Arlington,4,1,,1,2,NO,6030,670,670,4690,Nissan,Pathfinder,2007,2166,3.696891668199375,0.1111111111111111,0.1111111111111111,0.7777777777777778,1,0
920,0.02121605328395594,2.12,Low,Low,Monitor,0,230,42,IN,100/300,1000,1023.11,0,FEMALE,MD,adm-clerical,golf,own-child,0,-45300,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbend,13,3,NO,1,2,YES,58850,10700,10700,37450,Accura,MDX,1999,3734,57.52069669927965,0.1818181818181818,0.1818181818181818,0.6363636363636364,0,1
921,0.02120237847053319,2.12,Low,Low,Monitor,0,61,25,IN,100/300,2000,988.06,0,FEMALE,Masters,other-service,dancing,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbend,1,3,YES,1,0,NO,32320,4040,4040,24240,Dodge,RAM,2000,6216,32.71056413578123,0.125,0.125,0.75,1,1
922,0.02078978000827623,2.08,Low,Low,Monitor,0,247,44,OH,250/500,2000,1101.51,0,FEMALE,College,farming-fishing,camping,not-in-family,64000,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Riverwood,22,3,NO,2,2,NO,69480,11580,11580,46320,Chevrolet,Tahoe,2008,8408,63.07704877849498,0.1666666666666666,0.1666666666666666,0.6666666666666666,0,1
923,0.02055566074446724,2.06,Low,Low,Monitor,0,276,45,IL,500/1000,500,948.1,0,FEMALE,High School,machine-op-inspct,reading,wife,44500,-61400,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,SC,Columbus,11,3,,0,2,,69300,13860,6930,48510,Ford,Escape,2010,5403,73.09355553211687,0.2,0.1,0.7,0,1
924,0.02043315692533834,2.04,Low,Low,Monitor,0,292,45,IL,500/1000,1000,1358.91,0,MALE,Masters,craft-repair,dancing,unmarried,0,0,Vehicle Theft,,Trivial Damage,Police,WV,Northbend,4,1,NO,0,2,,7370,670,1340,5360,Suburu,Impreza,1997,8739,5.423464394257162,0.0909090909090909,0.1818181818181818,0.7272727272727273,1,0
925,0.01936051135777095,1.94,Low,Low,Monitor,0,316,46,OH,100/300,500,1219.94,7000000,FEMALE,Masters,prof-specialty,paintball,wife,0,-51000,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Arlington,13,1,,0,1,YES,63100,6310,12620,44170,Accura,TL,2000,1343,51.72385527157073,0.1,0.2,0.7,0,0
926,0.01909123870408374,1.91,Low,Low,Monitor,0,158,33,OH,100/300,2000,1327.41,0,FEMALE,Associate,handlers-cleaners,skydiving,other-relative,0,-38600,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,Hillsdale,0,1,,0,0,,35000,3500,7000,24500,Suburu,Legacy,2012,396,26.36713600168749,0.1,0.2,0.7,1,0
927,0.018653269677798675,1.87,Low,Low,Monitor,0,194,35,IL,500/1000,500,1416.24,0,FEMALE,MD,adm-clerical,golf,not-in-family,0,0,Parked Car,,Minor Damage,,WV,Northbend,7,1,YES,1,0,,5940,1080,540,4320,Nissan,Pathfinder,2003,1079,4.194204372140315,0.1818181818181818,0.0909090909090909,0.7272727272727273,0,0
928,0.0185850181888698,1.86,Low,Low,Monitor,0,130,34,OH,100/300,500,990.11,0,MALE,Masters,sales,kayaking,other-relative,0,-41200,Parked Car,,Trivial Damage,,NY,Riverwood,8,1,,1,3,YES,5830,1060,1060,3710,Dodge,RAM,2015,2119,5.888234640595489,0.1818181818181818,0.1818181818181818,0.6363636363636364,0,0
929,0.017877124289110077,1.79,Low,Low,Monitor,0,0,32,OH,500/1000,1000,1377.04,0,MALE,College,tech-support,base-jumping,wife,61400,-41100,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Springfield,6,4,,1,1,NO,39720,6620,6620,26480,Accura,MDX,2002,1429,28.844478010805787,0.1666666666666666,0.1666666666666666,0.6666666666666666,0,1
930,0.017771977116213953,1.78,Low,Low,Monitor,0,228,44,IL,500/1000,1000,1583.91,6000000,MALE,Associate,sales,board-games,unmarried,66000,-46000,Vehicle Theft,,Minor Damage,,NY,Arlington,20,1,NO,0,1,NO,6500,1300,650,4550,Accura,RSX,2009,256,4.103768522201388,0.2,0.1,0.7,0,0
931,0.01770754391520969,1.77,Low,Low,Monitor,0,369,55,OH,250/500,2000,1589.54,0,MALE,College,handlers-cleaners,camping,husband,55400,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,VA,Arlington,6,3,,2,0,YES,85300,17060,8530,59710,Toyota,Highlander,2003,652,53.66332398052267,0.2,0.1,0.7,0,1
932,0.017284930774351285,1.73,Low,Low,Monitor,0,211,40,IL,500/1000,1000,1575.86,0,FEMALE,PhD,other-service,sleeping,own-child,0,0,Vehicle Theft,,Trivial Damage,Police,WV,Northbrook,3,1,NO,1,1,NO,3190,580,290,2320,Audi,A5,2004,8663,2.0242914979757085,0.1818181818181818,0.0909090909090909,0.7272727272727273,1,0
933,0.017135551059660095,1.71,Low,Low,Monitor,0,297,48,IN,100/300,1000,1538.6,0,FEMALE,MD,other-service,kayaking,wife,0,-54700,Single Vehicle Collision,Side Collision,Minor Damage,Fire,SC,Northbend,12,1,,0,0,,60600,6060,12120,42420,Ford,Fusion,2004,8005,39.38645521903029,0.1,0.2,0.7,0,0
934,0.016982419081153385,1.7,Low,Low,Monitor,0,32,38,IL,250/500,2000,566.11,5000000,MALE,Associate,armed-forces,polo,unmarried,0,0,Parked Car,,Trivial Damage,Police,NC,Springfield,22,1,YES,0,0,NO,2640,440,440,1760,Honda,CRV,2015,7594,4.663404638674463,0.1666666666666666,0.1666666666666666,0.6666666666666666,0,0
935,0.0169804220577731,1.7,Low,Low,Monitor,0,45,38,IN,100/300,1000,1197.71,0,MALE,Masters,machine-op-inspct,movies,not-in-family,29000,0,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Springfield,17,3,,2,0,,78240,13040,13040,52160,Suburu,Legacy,2013,3198,65.32466122851108,0.1666666666666666,0.1666666666666666,0.6666666666666666,0,1
936,0.016906855984653565,1.69,Low,Low,Monitor,0,5,21,IN,250/500,500,915.41,5000000,FEMALE,High School,exec-managerial,sleeping,own-child,0,0,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Northbrook,23,1,YES,0,0,NO,40500,4050,4050,32400,Nissan,Pathfinder,1998,4473,44.24247058695011,0.1,0.1,0.8,1,0
937,0.01681709208449251,1.68,Low,Low,Monitor,0,233,41,OH,500/1000,2000,1615.14,0,FEMALE,Associate,tech-support,board-games,other-relative,67100,0,Vehicle Theft,,Minor Damage,,NY,Springfield,6,1,NO,0,1,,3740,680,680,2380,Chevrolet,Malibu,2011,6352,2.315588741533241,0.1818181818181818,0.1818181818181818,0.6363636363636364,0,0
938,0.016556471900634463,1.66,Low,Low,Monitor,0,366,50,IN,500/1000,1000,1561.41,0,FEMALE,High School,handlers-cleaners,basketball,husband,21200,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Arlington,5,3,YES,1,3,NO,70290,12780,12780,44730,Mercedes,C300,2012,8946,45.01700386189405,0.1818181818181818,0.1818181818181818,0.6363636363636364,1,1
939,0.016477109917818384,1.65,Low,Low,Monitor,0,293,45,IL,100/300,1000,1119.23,0,FEMALE,MD,exec-managerial,exercise,unmarried,51500,0,Multi-vehicle Collision,Front Collision,Total Loss,Fire,WV,Northbend,13,3,NO,1,1,NO,51210,11380,5690,34140,Jeep,Wrangler,2015,8331,45.75467062176675,0.2222222222222222,0.1111111111111111,0.6666666666666666,0,1
940,0.016455270548139743,1.65,Low,Low,Monitor,0,245,39,OH,250/500,500,964.79,8000000,FEMALE,Associate,adm-clerical,camping,husband,58000,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Arlington,7,3,,0,1,,72820,13240,6620,52960,BMW,3 Series,2010,5053,75.47756506597291,0.1818181818181818,0.0909090909090909,0.7272727272727273,0,1
941,0.01641493200218043,1.64,Low,Low,Monitor,0,6,27,OH,250/500,500,1075.71,0,FEMALE,High School,prof-specialty,dancing,unmarried,0,-47400,Vehicle Theft,,Trivial Damage,Police,WV,Columbus,7,1,,0,1,YES,3190,580,290,2320,Saab,95,2015,8231,2.965483262217512,0.1818181818181818,0.0909090909090909,0.7272727272727273,0,0
942,0.016386814434944635,1.64,Low,Low,Monitor,0,37,31,IL,500/1000,500,1969.63,0,FEMALE,MD,sales,skydiving,own-child,0,0,Multi-vehicle Collision,Side Collision,Total Loss,Fire,WV,Northbend,21,3,NO,1,1,YES,76450,6950,13900,55600,Dodge,RAM,1995,2351,38.81439661256175,0.0909090909090909,0.1818181818181818,0.7272727272727273,0,1
943,0.01637601904323624,1.64,Low,Low,Monitor,0,338,49,IN,500/1000,1000,1279.08,0,MALE,MD,other-service,kayaking,own-child,0,-51500,Parked Car,,Minor Damage,,NC,Riverwood,13,1,NO,0,1,,4300,860,860,2580,Ford,F150,2004,7675,3.361791287487882,0.2,0.2,0.6,0,0
944,0.016344062814740403,1.63,Low,Low,Monitor,0,352,53,IL,250/500,500,1793.16,0,MALE,Associate,tech-support,exercise,wife,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NC,Riverwood,23,1,YES,2,2,NO,68750,12500,6250,50000,Chevrolet,Malibu,2009,552,38.3401369649111,0.1818181818181818,0.0909090909090909,0.7272727272727273,1,0
945,0.01611966907695219,1.61,Low,Low,Monitor,0,27,33,IL,100/300,500,1442.99,0,FEMALE,PhD,other-service,golf,own-child,0,0,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,Arlington,21,1,NO,1,1,YES,27700,2770,2770,22160,Toyota,Camry,2012,6568,19.196252226280155,0.1,0.1,0.8,0,0
946,0.016016220949956812,1.6,Low,Low,Monitor,0,430,59,OH,250/500,2000,1326.62,7000000,MALE,MD,other-service,bungie-jumping,own-child,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Riverwood,19,3,,0,3,YES,81800,16360,8180,57260,Nissan,Pathfinder,1998,4011,61.66046041820567,0.2,0.1,0.7,0,1
947,0.015484725106003024,1.55,Low,Low,Monitor,0,32,29,OH,100/300,500,1446.98,0,MALE,MD,adm-clerical,sleeping,own-child,0,-45700,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Arlington,11,3,YES,2,0,NO,57970,10540,5270,42160,Saab,93,2006,4569,40.06275138564458,0.1818181818181818,0.0909090909090909,0.7272727272727273,0,1
948,0.01518029127660414,1.52,Low,Low,Monitor,0,261,46,IL,500/1000,1000,1245.61,0,MALE,MD,transport-moving,base-jumping,own-child,0,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,11,1,YES,1,0,,59670,9180,9180,41310,Ford,Escape,2008,8176,47.90423968979055,0.1538461538461538,0.1538461538461538,0.6923076923076923,0,0
949,0.014747246604852222,1.47,Low,Low,Monitor,0,13,21,IN,100/300,1000,1556.31,0,MALE,Associate,prof-specialty,golf,not-in-family,0,-75000,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,Hillsdale,19,3,YES,2,0,YES,94930,8630,8630,77670,Accura,RSX,2014,3015,60.99684510155432,0.0909090909090909,0.0909090909090909,0.8181818181818182,0,1
950,0.014604231110922532,1.46,Low,Low,Monitor,0,233,43,OH,250/500,1000,954.18,0,FEMALE,College,tech-support,dancing,other-relative,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbrook,17,3,,2,3,YES,42500,8500,4250,29750,Nissan,Pathfinder,2000,5385,44.54086231109434,0.2,0.1,0.7,0,1
951,0.014373567749021139,1.44,Low,Low,Monitor,0,128,35,IN,250/500,1000,1074.99,0,FEMALE,Associate,adm-clerical,bungie-jumping,husband,0,-48800,Vehicle Theft,,Trivial Damage,Police,VA,Columbus,16,1,,2,0,,7590,1380,690,5520,Accura,MDX,2012,5022,7.060530795635308,0.1818181818181818,0.0909090909090909,0.7272727272727273,0,0
952,0.013845020901023972,1.38,Low,Low,Monitor,0,437,58,IN,500/1000,2000,1192.04,0,MALE,Associate,craft-repair,dancing,own-child,66100,-31400,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,SC,Northbrook,23,1,YES,0,0,NO,55800,11160,11160,33480,Dodge,RAM,2004,1632,46.81050971443912,0.2,0.2,0.6,1,0
953,0.013839410639427839,1.38,Low,Low,Monitor,0,275,45,IN,500/1000,2000,1447.77,0,FEMALE,Associate,adm-clerical,camping,wife,39400,-63900,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,VA,Northbend,8,3,YES,1,1,,64320,5360,10720,48240,Accura,MDX,1998,8444,44.4269462690897,0.0833333333333333,0.1666666666666666,0.75,0,1
954,0.01366490128495063,1.37,Low,Low,Monitor,0,404,53,IN,250/500,500,767.14,0,MALE,Associate,sales,reading,not-in-family,25500,-36700,Parked Car,,Trivial Damage,Police,WV,Columbus,8,1,NO,0,1,NO,8800,1760,880,6160,Suburu,Legacy,2002,35,11.471178663607686,0.2,0.1,0.7,0,0
955,0.013631265770722694,1.36,Low,Low,Monitor,0,222,42,IL,250/500,500,1124.6,0,MALE,Associate,armed-forces,hiking,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Arlington,23,3,YES,0,0,,51740,11940,7960,31840,Jeep,Wrangler,2006,5731,46.00746932242576,0.2307692307692307,0.1538461538461538,0.6153846153846154,1,1
956,0.013461081579905035,1.35,Low,Low,Monitor,0,120,30,IN,250/500,500,956.69,0,FEMALE,Associate,priv-house-serv,movies,husband,39600,-64300,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Hillsdale,20,1,,1,1,YES,87100,8710,8710,69680,Saab,92x,2000,4588,91.04307560442776,0.1,0.1,0.8,0,0
957,0.013395843838657315,1.34,Low,Low,Monitor,0,114,30,OH,250/500,1000,1173.25,0,FEMALE,Masters,protective-serv,dancing,husband,0,-34700,Vehicle Theft,,Minor Damage,,WV,Arlington,3,1,NO,0,3,YES,4680,520,520,3640,Chevrolet,Malibu,2013,2786,3.988919667590028,0.1111111111111111,0.1111111111111111,0.7777777777777778,1,0
958,0.012941554159293479,1.29,Low,Low,Monitor,0,463,57,IL,250/500,500,1063.67,0,MALE,Masters,priv-house-serv,dancing,wife,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,14,1,NO,2,0,YES,59400,6600,6600,46200,Dodge,Neon,1995,8599,55.84438782705162,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0
959,0.012753093646655217,1.28,Low,Low,Monitor,0,213,35,OH,250/500,500,871.46,0,MALE,MD,tech-support,movies,husband,58500,-77700,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,Northbrook,13,1,YES,2,0,YES,74140,13480,6740,53920,Ford,Escape,2007,8890,85.07562022353292,0.1818181818181818,0.0909090909090909,0.7272727272727273,0,0
960,0.01248654369168995,1.25,Low,Low,Monitor,0,140,30,IL,100/300,500,1354.2,0,FEMALE,College,adm-clerical,bungie-jumping,wife,100500,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Columbus,4,4,,0,0,,60170,5470,10940,43760,Nissan,Pathfinder,2006,240,44.43213705508787,0.0909090909090909,0.1818181818181818,0.7272727272727273,1,1
961,0.012206073917260916,1.22,Low,Low,Monitor,0,178,39,IL,100/300,500,1035.99,0,FEMALE,JD,exec-managerial,sleeping,own-child,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,3,3,NO,2,0,,64680,11760,11760,41160,Jeep,Wrangler,2010,2141,62.43303506790606,0.1818181818181818,0.1818181818181818,0.6363636363636364,1,1
962,0.012010076553926032,1.2,Low,Low,Monitor,0,255,45,IL,500/1000,500,1192.27,0,MALE,High School,sales,base-jumping,own-child,0,-40200,Single Vehicle Collision,Front Collision,Total Loss,Other,NC,Riverwood,16,1,NO,2,0,YES,67320,12240,12240,42840,Ford,Fusion,2006,8849,56.46372046600183,0.1818181818181818,0.1818181818181818,0.6363636363636364,0,0
963,0.011684362614533487,1.17,Low,Low,Monitor,0,260,46,OH,100/300,2000,1482.57,0,MALE,MD,priv-house-serv,reading,husband,35000,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,7,1,NO,0,1,NO,64080,10680,10680,42720,Toyota,Camry,2005,9133,43.22224245735446,0.1666666666666666,0.1666666666666666,0.6666666666666666,0,0
964,0.011267451891360724,1.13,Low,Low,Monitor,0,286,41,IL,250/500,1000,999.43,0,MALE,College,prof-specialty,paintball,wife,25800,0,Vehicle Theft,,Trivial Damage,Police,WV,Northbend,3,1,YES,2,0,,4100,820,410,2870,Chevrolet,Malibu,2009,5241,4.102338332849724,0.2,0.1,0.7,1,0
